DATA,ID_PRODUTO,VALOR_VENDA,FAIXA_HORARIO
10/7/2021,12,"11,72",14:00
10/7/2021,2,"19,72",9:00
10/7/2021,5,"10,89",7:00
10/7/2021,2,"12,77",13:00
10/7/2021,1,"18,3",12:00
10/7/2021,12,"17,49",14:00
10/7/2021,11,"10,55",11:00
10/7/2021,1,"8,19",11:00
10/7/2021,8,"22,83",14:00
10/7/2021,11,"14,24",12:00
10/7/2021,9,"17,04",13:00
10/7/2021,8,"5,7",7:00
10/7/2021,8,"1,91",13:00
10/7/2021,8,"26,62",14:00
10/7/2021,3,"22,56",10:00
10/7/2021,2,"2,75",13:00
10/7/2021,6,"25,34",14:00
10/7/2021,4,"2,18",11:00
10/7/2021,4,"22,23",11:00
10/7/2021,5,"23,43",9:00
10/7/2021,2,"29,38",10:00
10/7/2021,8,"20,97",12:00
10/7/2021,2,"27,93",14:00
10/7/2021,11,"11,57",11:00
10/7/2021,12,"14,95",12:00
10/7/2021,5,"6,45",8:00
10/7/2021,10,"16,98",10:00
10/7/2021,3,"26,49",14:00
10/7/2021,2,"19,21",13:00
10/7/2021,6,"29,12",13:00
10/7/2021,5,"14,12",13:00
10/7/2021,4,"8,08",9:00
10/7/2021,8,"7,87",11:00
10/7/2021,7,"16,74",7:00
10/7/2021,6,"15,28",12:00
10/7/2021,4,"29,98",13:00
10/7/2021,2,"28,57",12:00
10/7/2021,2,"3,93",14:00
10/7/2021,4,"5,8",14:00
10/7/2021,6,"8,92",12:00
10/7/2021,4,"5,14",14:00
10/7/2021,6,"4,52",11:00
10/7/2021,4,"2,24",7:00
10/7/2021,6,"3,48",14:00
10/7/2021,6,"8,95",11:00
10/7/2021,11,"28,17",11:00
10/7/2021,13,"15,46",13:00
10/7/2021,8,"23,25",14:00
10/8/2021,13,"8,59",13:00
10/8/2021,11,"17,54",14:00
10/8/2021,13,"20,28",11:00
10/8/2021,4,"2,37",7:00
10/8/2021,3,"16,88",11:00
10/8/2021,13,"21,19",7:00
10/8/2021,1,"17,77",11:00
10/8/2021,4,"29,66",11:00
10/8/2021,3,"14,02",12:00
10/8/2021,4,"9,57",7:00
10/8/2021,3,"23,7",12:00
10/8/2021,11,"27,83",13:00
10/8/2021,1,"6,65",14:00
10/8/2021,1,"11,29",14:00
10/8/2021,7,"12,33",7:00
10/8/2021,9,"29,96",14:00
10/8/2021,6,"29,01",14:00
10/8/2021,6,"29,48",13:00
10/8/2021,14,"13,08",13:00
10/8/2021,2,"25,98",13:00
10/8/2021,14,"29,65",14:00
10/8/2021,1,"11,11",12:00
10/8/2021,2,"25,12",14:00
10/8/2021,5,"4,3",13:00
10/8/2021,4,"24,62",8:00
10/8/2021,5,"5,27",12:00
10/8/2021,4,"28,19",8:00
10/8/2021,14,21,14:00
10/8/2021,14,"27,36",11:00
10/8/2021,13,"15,02",7:00
10/8/2021,5,"25,91",9:00
10/8/2021,7,"15,4",7:00
10/8/2021,1,"2,02",13:00
10/8/2021,8,"16,78",13:00
10/8/2021,5,"18,89",9:00
10/8/2021,1,"13,14",13:00
10/8/2021,7,"9,86",14:00
10/8/2021,10,"4,54",9:00
10/8/2021,13,"9,59",14:00
10/8/2021,6,"11,19",13:00
10/8/2021,10,"9,7",14:00
10/8/2021,3,"4,77",12:00
10/8/2021,6,"23,54",9:00
10/8/2021,14,"13,16",7:00
10/8/2021,9,"14,9",13:00
10/8/2021,8,"21,86",13:00
10/8/2021,6,"12,64",11:00
10/8/2021,4,"2,16",8:00
10/8/2021,5,"14,28",7:00
10/8/2021,6,"15,88",11:00
10/8/2021,12,"7,12",10:00
10/8/2021,9,"14,73",13:00
10/8/2021,6,"4,53",14:00
10/8/2021,12,"9,88",14:00
10/8/2021,9,"27,9",12:00
10/8/2021,8,"8,33",14:00
10/8/2021,2,22,11:00
10/8/2021,14,"16,03",13:00
10/8/2021,10,"6,15",13:00
10/8/2021,6,"24,61",7:00
10/8/2021,4,"18,65",14:00
10/8/2021,3,"17,2",13:00
10/8/2021,7,"9,13",8:00
10/8/2021,7,"25,94",12:00
10/8/2021,12,"8,94",12:00
10/8/2021,11,"8,38",7:00
10/8/2021,12,"18,31",13:00
10/8/2021,2,"27,17",7:00
10/8/2021,5,"24,13",14:00
10/8/2021,5,"25,46",11:00
10/8/2021,5,"21,21",7:00
10/8/2021,5,"23,86",7:00
10/8/2021,8,"12,16",11:00
10/8/2021,3,"17,91",11:00
10/8/2021,5,9,11:00
10/8/2021,3,"22,82",7:00
10/8/2021,4,"20,82",12:00
10/8/2021,6,"27,41",11:00
10/8/2021,14,"2,01",12:00
10/8/2021,9,"11,46",7:00
10/8/2021,6,"29,44",12:00
10/8/2021,14,"20,75",10:00
10/8/2021,5,"28,39",14:00
10/8/2021,12,"27,91",13:00
10/8/2021,1,"12,48",12:00
10/8/2021,1,"10,45",11:00
10/8/2021,3,"27,28",14:00
10/8/2021,3,"7,57",12:00
10/8/2021,12,"16,21",13:00
10/8/2021,3,"26,32",12:00
10/8/2021,5,"23,93",14:00
10/8/2021,12,"26,54",7:00
10/8/2021,1,"27,52",14:00
10/8/2021,1,"16,1",14:00
10/8/2021,2,"8,09",10:00
10/8/2021,3,"4,24",14:00
10/8/2021,11,"19,6",12:00
10/9/2021,11,"17,1",14:00
10/9/2021,4,"9,04",8:00
10/9/2021,13,"29,15",7:00
10/9/2021,5,"10,51",7:00
10/9/2021,6,"4,02",13:00
10/9/2021,3,"25,62",14:00
10/9/2021,5,"20,35",9:00
10/9/2021,7,"3,8",14:00
10/9/2021,2,"27,54",12:00
10/9/2021,4,"27,41",9:00
10/9/2021,1,"6,3",7:00
10/9/2021,4,"27,06",12:00
10/9/2021,4,"28,79",12:00
10/9/2021,8,"16,03",12:00
10/9/2021,3,"6,25",14:00
10/9/2021,12,"29,45",13:00
10/9/2021,9,"15,44",7:00
10/9/2021,7,"23,55",8:00
10/9/2021,12,"9,3",14:00
10/9/2021,1,"16,89",11:00
10/9/2021,6,"17,07",11:00
10/9/2021,2,"28,72",14:00
10/9/2021,5,"24,7",14:00
10/9/2021,3,"9,37",10:00
10/9/2021,2,"26,89",13:00
10/9/2021,6,"19,08",13:00
10/9/2021,5,"5,16",13:00
10/9/2021,7,"15,32",14:00
10/9/2021,4,"19,13",13:00
10/9/2021,10,"22,83",13:00
10/9/2021,1,"8,14",12:00
10/9/2021,5,"28,16",13:00
10/9/2021,6,"23,52",7:00
10/9/2021,4,"20,1",13:00
10/9/2021,5,"9,98",8:00
10/9/2021,7,"27,42",12:00
10/9/2021,4,"13,43",13:00
10/9/2021,1,"1,91",7:00
10/9/2021,3,"8,02",11:00
10/9/2021,1,"23,4",7:00
10/9/2021,6,"22,94",8:00
10/9/2021,8,"2,64",12:00
10/9/2021,2,"2,41",12:00
10/9/2021,6,"6,46",13:00
10/9/2021,8,"24,21",9:00
10/9/2021,5,"26,02",14:00
10/9/2021,7,"19,45",7:00
10/9/2021,7,"20,55",7:00
10/9/2021,3,"14,43",14:00
10/9/2021,4,"24,25",14:00
10/9/2021,3,"22,72",12:00
10/9/2021,5,"24,56",13:00
10/9/2021,10,"24,36",12:00
10/9/2021,1,"26,62",9:00
10/9/2021,2,"13,26",10:00
10/9/2021,4,"9,44",14:00
10/9/2021,2,"20,56",9:00
10/9/2021,12,"23,76",11:00
10/9/2021,1,"10,69",13:00
10/9/2021,4,"24,09",12:00
10/9/2021,6,"12,38",9:00
10/9/2021,6,"21,41",9:00
10/9/2021,3,"29,53",13:00
10/9/2021,3,"20,25",14:00
10/9/2021,4,"6,73",13:00
10/9/2021,12,"8,87",12:00
10/9/2021,4,"14,05",11:00
10/9/2021,2,"15,7",12:00
10/9/2021,4,"11,87",11:00
10/9/2021,1,"4,12",12:00
10/9/2021,4,"10,89",13:00
10/9/2021,11,"27,41",11:00
10/9/2021,11,"11,5",8:00
10/9/2021,11,"20,56",14:00
10/9/2021,5,"19,77",11:00
10/9/2021,7,"27,31",11:00
10/9/2021,10,23,14:00
10/9/2021,6,"16,16",9:00
10/9/2021,10,"16,97",13:00
10/9/2021,2,"24,12",10:00
10/9/2021,10,"24,83",10:00
10/9/2021,3,"28,51",14:00
10/9/2021,6,"10,29",12:00
10/9/2021,5,"12,9",12:00
10/9/2021,8,"6,96",7:00
10/9/2021,2,"27,32",11:00
10/9/2021,7,"1,53",7:00
10/9/2021,10,"29,75",7:00
10/9/2021,7,"29,57",13:00
10/9/2021,8,"23,11",12:00
10/9/2021,3,"18,69",8:00
10/9/2021,2,"5,37",11:00
10/9/2021,9,"1,73",11:00
10/9/2021,11,"9,02",7:00
10/9/2021,11,"21,23",8:00
10/9/2021,8,"6,04",12:00
10/9/2021,8,"18,13",14:00
10/9/2021,8,"8,6",7:00
10/9/2021,6,"28,92",10:00
10/9/2021,7,"21,84",7:00
10/9/2021,7,"19,52",8:00
10/9/2021,4,"11,14",11:00
10/9/2021,7,"24,32",14:00
10/9/2021,5,"11,8",12:00
10/9/2021,12,"19,36",14:00
10/9/2021,2,"3,92",7:00
10/9/2021,1,"8,46",8:00
10/9/2021,4,"9,3",14:00
10/9/2021,4,"1,52",14:00
10/9/2021,1,"28,79",12:00
10/9/2021,13,"19,69",12:00
10/9/2021,7,10,14:00
10/9/2021,6,"16,63",12:00
10/9/2021,3,"15,33",9:00
10/9/2021,4,"16,65",12:00
10/9/2021,12,"6,51",7:00
10/9/2021,14,"16,24",12:00
10/9/2021,8,"23,13",13:00
10/9/2021,2,"1,97",12:00
10/9/2021,2,"27,61",8:00
10/9/2021,9,"29,48",8:00
10/9/2021,13,"10,27",11:00
10/9/2021,8,"10,25",7:00
10/9/2021,9,"27,5",14:00
10/9/2021,4,"29,68",9:00
10/9/2021,7,"9,51",14:00
10/9/2021,7,"1,85",12:00
10/9/2021,2,"2,45",12:00
10/10/2021,11,"2,62",11:00
10/10/2021,6,"17,92",13:00
10/10/2021,7,"5,19",13:00
10/10/2021,1,"13,83",9:00
10/10/2021,9,"9,7",14:00
10/10/2021,4,"5,95",12:00
10/10/2021,11,"4,68",11:00
10/10/2021,2,"26,72",7:00
10/10/2021,1,"23,39",12:00
10/10/2021,5,"24,13",11:00
10/10/2021,3,"5,88",14:00
10/10/2021,1,"27,87",11:00
10/10/2021,6,"12,98",8:00
10/10/2021,13,"18,32",12:00
10/10/2021,4,"11,68",13:00
10/10/2021,9,"14,85",9:00
10/10/2021,5,"10,54",14:00
10/10/2021,8,"26,98",14:00
10/10/2021,5,"16,86",8:00
10/10/2021,7,"23,09",12:00
10/10/2021,4,"16,22",10:00
10/10/2021,10,"2,28",11:00
10/10/2021,1,"23,95",14:00
10/10/2021,4,"16,21",11:00
10/10/2021,6,"15,43",14:00
10/10/2021,6,"10,49",7:00
10/10/2021,9,"16,9",11:00
10/10/2021,3,"19,74",14:00
10/10/2021,3,"8,49",9:00
10/10/2021,6,"26,1",13:00
10/10/2021,2,"28,34",13:00
10/10/2021,13,"9,78",12:00
10/10/2021,13,"17,98",14:00
10/10/2021,10,"14,46",8:00
10/10/2021,6,"6,08",14:00
10/10/2021,5,"11,68",8:00
10/10/2021,6,"25,31",12:00
10/10/2021,8,"12,99",14:00
10/10/2021,11,"24,3",11:00
10/10/2021,1,"23,73",14:00
10/10/2021,6,"28,39",7:00
10/10/2021,3,"21,9",13:00
10/10/2021,7,"27,66",10:00
10/10/2021,13,"19,81",11:00
10/10/2021,11,"29,95",13:00
10/10/2021,6,"1,71",14:00
10/10/2021,3,"9,62",13:00
10/10/2021,2,"27,94",14:00
10/10/2021,13,"9,9",14:00
10/10/2021,12,"2,89",14:00
10/10/2021,2,"19,62",13:00
10/10/2021,1,"15,06",12:00
10/10/2021,5,"25,18",11:00
10/10/2021,1,"4,21",11:00
10/10/2021,4,"23,1",12:00
10/10/2021,11,"12,64",14:00
10/10/2021,10,"27,1",11:00
10/10/2021,9,"7,34",12:00
10/10/2021,6,"6,35",10:00
10/10/2021,7,"20,92",7:00
10/10/2021,4,"28,52",13:00
10/10/2021,2,"10,73",14:00
10/10/2021,12,"4,44",14:00
10/10/2021,6,"16,3",14:00
10/10/2021,4,"16,26",14:00
10/10/2021,2,"15,07",13:00
10/10/2021,6,"6,6",11:00
10/10/2021,6,"13,93",7:00
10/10/2021,4,"24,49",12:00
10/10/2021,4,"2,42",13:00
10/10/2021,5,"20,42",14:00
10/10/2021,4,"24,63",9:00
10/10/2021,2,"22,14",14:00
10/10/2021,6,"16,79",13:00
10/10/2021,8,"12,84",13:00
10/10/2021,6,"21,82",8:00
10/10/2021,14,"3,9",13:00
10/10/2021,4,"5,1",13:00
10/10/2021,7,"17,38",12:00
10/10/2021,1,"25,06",14:00
10/10/2021,3,"4,14",11:00
10/10/2021,6,"3,6",13:00
10/10/2021,5,"10,25",12:00
10/10/2021,4,"25,99",12:00
10/10/2021,11,"10,84",14:00
10/10/2021,6,"13,98",14:00
10/10/2021,5,"7,77",14:00
10/10/2021,3,"29,7",14:00
10/10/2021,7,"28,86",14:00
10/10/2021,9,"14,87",13:00
10/10/2021,6,6,13:00
10/10/2021,5,"14,6",13:00
10/10/2021,1,"8,31",13:00
10/10/2021,1,3,13:00
10/10/2021,5,"26,3",7:00
10/10/2021,8,"9,23",13:00
10/10/2021,4,"3,58",13:00
10/10/2021,12,"4,07",12:00
10/10/2021,7,"22,81",9:00
10/10/2021,8,"14,79",7:00
10/10/2021,1,"1,66",14:00
10/10/2021,6,"25,2",7:00
10/10/2021,3,"5,63",7:00
10/10/2021,6,"24,78",11:00
10/10/2021,5,"22,06",13:00
10/10/2021,12,"25,38",12:00
10/10/2021,4,"19,64",12:00
10/10/2021,8,"28,85",7:00
10/10/2021,13,"25,19",8:00
10/10/2021,1,"21,86",7:00
10/10/2021,5,"22,1",7:00
10/10/2021,14,"3,38",13:00
10/10/2021,8,"19,43",10:00
10/10/2021,13,"5,23",7:00
10/10/2021,5,"29,75",13:00
10/10/2021,4,"25,71",10:00
10/10/2021,8,"17,25",12:00
10/10/2021,12,"25,13",12:00
10/10/2021,4,"6,56",11:00
10/10/2021,2,"15,24",8:00
10/10/2021,6,"3,79",7:00
10/10/2021,4,"11,84",14:00
10/10/2021,13,"9,78",12:00
10/10/2021,11,"25,31",12:00
10/10/2021,3,"2,86",13:00
10/10/2021,5,"9,77",11:00
10/10/2021,3,"20,94",7:00
10/10/2021,4,"16,32",7:00
10/11/2021,9,"10,62",14:00
10/11/2021,3,"3,23",14:00
10/11/2021,1,"26,98",9:00
10/11/2021,8,"11,66",12:00
10/11/2021,6,"21,95",14:00
10/11/2021,9,"4,85",8:00
10/11/2021,14,"26,54",10:00
10/11/2021,3,"7,49",13:00
10/11/2021,3,"25,71",11:00
10/11/2021,6,"28,59",11:00
10/11/2021,6,"19,79",14:00
10/11/2021,6,"18,63",11:00
10/11/2021,11,"19,47",13:00
10/11/2021,5,"28,35",7:00
10/11/2021,3,"22,01",10:00
10/11/2021,2,"22,38",11:00
10/11/2021,8,"2,25",14:00
10/11/2021,11,"12,86",10:00
10/11/2021,6,"25,16",12:00
10/11/2021,13,"24,96",14:00
10/11/2021,6,"6,6",12:00
10/11/2021,8,"11,23",7:00
10/11/2021,5,"15,01",13:00
10/11/2021,3,"14,63",13:00
10/11/2021,7,"21,01",13:00
10/11/2021,14,"4,68",10:00
10/11/2021,8,"8,85",10:00
10/11/2021,2,"26,33",12:00
10/11/2021,5,"7,98",13:00
10/11/2021,1,"7,82",11:00
10/11/2021,3,"19,99",12:00
10/11/2021,9,"25,1",7:00
10/11/2021,4,"21,84",11:00
10/11/2021,6,"3,62",8:00
10/11/2021,9,"17,59",14:00
10/11/2021,1,"19,7",13:00
10/11/2021,14,"21,6",12:00
10/11/2021,9,"25,91",9:00
10/11/2021,1,"23,67",7:00
10/11/2021,4,"25,02",13:00
10/11/2021,5,"15,7",13:00
10/11/2021,3,"27,07",7:00
10/11/2021,4,"19,15",7:00
10/11/2021,6,"17,6",11:00
10/11/2021,12,"27,8",12:00
10/11/2021,13,"5,42",14:00
10/11/2021,6,"4,7",14:00
10/11/2021,13,"1,98",9:00
10/11/2021,12,"23,07",12:00
10/11/2021,5,"23,88",7:00
10/11/2021,4,"6,12",10:00
10/11/2021,4,"6,22",7:00
10/11/2021,5,"12,52",14:00
10/11/2021,11,"10,06",14:00
10/11/2021,3,"21,79",9:00
10/11/2021,5,"5,59",14:00
10/11/2021,5,"20,01",13:00
10/11/2021,3,"10,97",10:00
10/11/2021,12,"17,3",11:00
10/11/2021,6,"5,18",11:00
10/11/2021,7,"6,36",11:00
10/11/2021,5,"7,63",14:00
10/11/2021,5,"29,37",9:00
10/11/2021,8,"5,35",12:00
10/11/2021,12,"25,73",7:00
10/11/2021,7,"18,6",14:00
10/11/2021,5,"22,53",11:00
10/11/2021,5,"3,45",10:00
10/11/2021,3,"25,97",11:00
10/11/2021,6,"3,62",13:00
10/11/2021,1,"4,31",7:00
10/11/2021,4,"22,24",9:00
10/11/2021,1,"29,33",13:00
10/11/2021,3,"16,86",13:00
10/11/2021,12,"23,9",7:00
10/11/2021,13,"27,19",7:00
10/11/2021,3,"6,27",14:00
10/11/2021,6,"13,61",7:00
10/11/2021,3,"5,74",11:00
10/11/2021,7,"22,89",8:00
10/11/2021,7,"20,93",8:00
10/11/2021,7,"17,47",10:00
10/11/2021,3,"12,76",11:00
10/11/2021,9,"29,28",11:00
10/11/2021,11,"19,13",13:00
10/11/2021,3,"2,95",8:00
10/11/2021,1,"2,8",9:00
10/11/2021,8,"2,24",13:00
10/11/2021,3,28,7:00
10/11/2021,8,"12,54",14:00
10/11/2021,3,"14,96",11:00
10/11/2021,3,"2,03",7:00
10/11/2021,10,"8,26",12:00
10/11/2021,14,"10,4",13:00
10/11/2021,4,"26,94",13:00
10/11/2021,2,"25,65",12:00
10/11/2021,5,"22,44",14:00
10/11/2021,8,"7,99",13:00
10/11/2021,11,"6,33",14:00
10/11/2021,11,"9,69",9:00
10/11/2021,12,"12,36",13:00
10/11/2021,2,"11,62",13:00
10/11/2021,7,"10,83",13:00
10/11/2021,4,24,10:00
10/11/2021,3,"7,5",13:00
10/12/2021,13,"20,24",14:00
10/12/2021,7,"10,64",13:00
10/12/2021,4,"6,83",7:00
10/12/2021,3,"22,53",12:00
10/12/2021,8,"24,17",14:00
10/12/2021,2,"18,51",14:00
10/12/2021,5,"16,18",11:00
10/12/2021,8,"7,61",14:00
10/12/2021,1,8,12:00
10/12/2021,3,"15,73",9:00
10/12/2021,13,"9,18",11:00
10/12/2021,13,"4,83",11:00
10/12/2021,9,"28,11",10:00
10/12/2021,8,"20,06",8:00
10/12/2021,5,"3,06",13:00
10/12/2021,5,"18,01",11:00
10/12/2021,7,"19,57",10:00
10/12/2021,7,"26,34",13:00
10/12/2021,10,"3,63",14:00
10/12/2021,1,"25,64",13:00
10/12/2021,3,"27,86",13:00
10/12/2021,5,"4,43",7:00
10/12/2021,8,"7,38",14:00
10/12/2021,2,"18,75",12:00
10/12/2021,6,"6,25",12:00
10/12/2021,4,"29,89",12:00
10/12/2021,7,"29,61",13:00
10/12/2021,12,"14,27",13:00
10/12/2021,4,"25,38",12:00
10/12/2021,13,"15,57",13:00
10/12/2021,5,"25,95",14:00
10/12/2021,3,"14,78",12:00
10/12/2021,9,"2,82",14:00
10/12/2021,13,"27,71",13:00
10/12/2021,12,"27,51",13:00
10/12/2021,2,"5,04",14:00
10/12/2021,5,"15,95",13:00
10/12/2021,3,"22,97",8:00
10/12/2021,3,"25,2",14:00
10/12/2021,6,"26,88",13:00
10/12/2021,7,"4,64",13:00
10/12/2021,10,23,13:00
10/12/2021,6,"5,12",13:00
10/12/2021,4,"3,3",10:00
10/12/2021,2,"28,65",7:00
10/12/2021,4,"22,54",9:00
10/12/2021,5,"23,46",12:00
10/12/2021,4,"1,56",14:00
10/12/2021,1,"9,78",14:00
10/12/2021,11,"11,21",11:00
10/12/2021,4,"25,82",11:00
10/12/2021,10,"19,82",10:00
10/12/2021,2,"25,45",9:00
10/12/2021,5,"23,75",11:00
10/12/2021,6,"29,65",14:00
10/12/2021,6,"14,42",14:00
10/12/2021,4,"20,91",11:00
10/12/2021,2,"9,05",12:00
10/12/2021,3,"25,72",14:00
10/12/2021,6,"14,71",7:00
10/12/2021,6,"17,45",12:00
10/12/2021,2,"17,29",13:00
10/12/2021,2,"7,39",13:00
10/12/2021,3,"28,82",7:00
10/12/2021,4,"13,26",9:00
10/12/2021,1,"16,63",14:00
10/12/2021,5,"29,73",8:00
10/12/2021,5,"18,21",8:00
10/12/2021,5,"20,55",11:00
10/12/2021,12,"22,91",12:00
10/12/2021,5,"4,15",12:00
10/12/2021,10,"10,5",7:00
10/12/2021,9,"29,85",12:00
10/12/2021,2,"16,93",11:00
10/12/2021,4,"12,4",14:00
10/12/2021,7,"18,94",8:00
10/12/2021,4,"14,91",11:00
10/12/2021,3,"29,95",13:00
10/12/2021,5,"22,06",11:00
10/12/2021,3,"10,58",13:00
10/12/2021,4,"12,51",11:00
10/12/2021,5,"24,78",14:00
10/12/2021,1,"27,62",10:00
10/12/2021,2,"2,48",8:00
10/12/2021,4,"7,39",14:00
10/12/2021,5,"26,93",12:00
10/12/2021,1,"5,49",7:00
10/12/2021,6,"9,52",11:00
10/12/2021,4,"23,59",13:00
10/12/2021,5,"21,16",12:00
10/12/2021,4,"13,15",13:00
10/12/2021,5,"26,04",9:00
10/12/2021,6,"8,31",13:00
10/12/2021,4,"21,96",13:00
10/12/2021,4,"22,91",7:00
10/12/2021,3,"3,66",8:00
10/12/2021,14,"17,79",13:00
10/12/2021,7,"19,91",11:00
10/12/2021,7,"17,02",11:00
10/12/2021,5,"5,94",10:00
10/13/2021,14,"2,65",8:00
10/13/2021,13,"15,24",8:00
10/13/2021,9,"11,92",10:00
10/13/2021,1,"11,56",11:00
10/13/2021,8,"29,54",13:00
10/13/2021,13,"27,02",12:00
10/13/2021,2,"6,61",13:00
10/13/2021,1,"12,26",13:00
10/13/2021,10,"4,41",14:00
10/13/2021,5,"21,29",11:00
10/13/2021,6,"12,61",10:00
10/13/2021,5,"14,34",13:00
10/13/2021,7,"13,39",8:00
10/13/2021,4,"12,41",14:00
10/13/2021,7,"28,64",8:00
10/13/2021,7,"21,01",12:00
10/13/2021,12,"12,17",7:00
10/13/2021,4,"16,69",14:00
10/13/2021,6,"15,51",7:00
10/13/2021,4,"3,84",13:00
10/13/2021,9,"5,29",10:00
10/13/2021,13,"12,2",9:00
10/13/2021,12,21,13:00
10/13/2021,14,"6,91",11:00
10/13/2021,11,"21,77",14:00
10/13/2021,6,"23,53",10:00
10/13/2021,9,"7,56",14:00
10/13/2021,7,"23,12",8:00
10/13/2021,5,"19,46",14:00
10/13/2021,5,"6,69",7:00
10/13/2021,3,"5,76",12:00
10/13/2021,7,"17,14",13:00
10/13/2021,9,"24,48",9:00
10/13/2021,6,"22,83",14:00
10/13/2021,2,"26,5",12:00
10/13/2021,5,"17,74",11:00
10/13/2021,5,"7,61",8:00
10/13/2021,1,"29,45",9:00
10/13/2021,1,"4,13",13:00
10/13/2021,4,"12,24",13:00
10/13/2021,4,"27,97",12:00
10/13/2021,11,"4,74",14:00
10/13/2021,2,"22,82",11:00
10/13/2021,5,"15,14",12:00
10/13/2021,4,"5,03",13:00
10/13/2021,2,"22,75",14:00
10/13/2021,9,"4,86",13:00
10/13/2021,9,"23,49",13:00
10/13/2021,14,"4,88",7:00
10/13/2021,13,"4,7",8:00
10/13/2021,3,"15,54",12:00
10/13/2021,14,"22,94",10:00
10/13/2021,2,"23,99",7:00
10/13/2021,13,"7,19",9:00
10/13/2021,14,"8,36",14:00
10/13/2021,12,"16,83",10:00
10/13/2021,1,"5,26",11:00
10/13/2021,6,"14,84",12:00
10/13/2021,6,"4,39",9:00
10/13/2021,6,"14,93",14:00
10/13/2021,4,"21,47",11:00
10/13/2021,2,"8,05",12:00
10/13/2021,3,"18,74",13:00
10/13/2021,12,"5,55",12:00
10/13/2021,9,"28,96",10:00
10/13/2021,7,"26,61",12:00
10/13/2021,6,"16,59",13:00
10/13/2021,6,"22,13",12:00
10/13/2021,4,"21,76",7:00
10/13/2021,8,"11,16",10:00
10/13/2021,10,"28,9",11:00
10/13/2021,7,"11,52",12:00
10/13/2021,3,"12,19",13:00
10/13/2021,8,"19,78",14:00
10/13/2021,13,"8,44",14:00
10/13/2021,4,"22,86",8:00
10/13/2021,1,"20,26",12:00
10/13/2021,8,"20,46",13:00
10/13/2021,2,"8,1",13:00
10/13/2021,2,"4,84",13:00
10/13/2021,6,"23,77",10:00
10/13/2021,6,"6,47",10:00
10/13/2021,1,"28,83",7:00
10/13/2021,12,"3,35",14:00
10/13/2021,3,"9,82",10:00
10/13/2021,6,"4,79",7:00
10/13/2021,9,"23,14",8:00
10/13/2021,1,"11,65",11:00
10/13/2021,14,"22,38",11:00
10/13/2021,7,"27,65",9:00
10/13/2021,5,"22,74",11:00
10/13/2021,4,"14,82",14:00
10/13/2021,5,"8,4",12:00
10/13/2021,9,"9,65",13:00
10/13/2021,13,"9,6",13:00
10/13/2021,7,"22,86",9:00
10/13/2021,3,"22,75",7:00
10/13/2021,4,"17,98",9:00
10/13/2021,11,"2,6",13:00
10/13/2021,3,"21,71",11:00
10/13/2021,2,"22,43",11:00
10/13/2021,6,"26,09",11:00
10/13/2021,9,"13,56",14:00
10/13/2021,1,"11,39",7:00
10/13/2021,11,"17,41",10:00
10/13/2021,5,"10,44",10:00
10/13/2021,6,"1,75",7:00
10/13/2021,8,"10,77",12:00
10/13/2021,1,"29,55",9:00
10/13/2021,3,"16,21",13:00
10/13/2021,3,"18,14",13:00
10/13/2021,4,"29,04",9:00
10/13/2021,7,"15,27",8:00
10/13/2021,1,"1,61",9:00
10/13/2021,8,"15,4",7:00
10/13/2021,6,"5,81",9:00
10/13/2021,9,"7,51",7:00
10/13/2021,10,"12,7",7:00
10/14/2021,6,"7,728",8:00
10/14/2021,14,"19,596",8:00
10/14/2021,8,"30,48",11:00
10/14/2021,6,"20,292",12:00
10/14/2021,9,"31,344",14:00
10/14/2021,2,"14,532",10:00
10/14/2021,6,"21,972",12:00
10/14/2021,6,"4,464",12:00
10/14/2021,7,"26,208",8:00
10/14/2021,5,"18,564",13:00
10/14/2021,11,"35,64",11:00
10/14/2021,8,"12,168",14:00
10/14/2021,8,"33,336",14:00
10/14/2021,4,"2,652",13:00
10/14/2021,2,"21,204",11:00
10/14/2021,5,"9,372",14:00
10/14/2021,6,"11,16",13:00
10/14/2021,4,"3,252",7:00
10/14/2021,6,"24,048",10:00
10/14/2021,14,"33,18",9:00
10/14/2021,7,"25,884",8:00
10/14/2021,7,"32,136",9:00
10/14/2021,3,"8,472",13:00
10/14/2021,3,"13,416",13:00
10/14/2021,2,"30,384",10:00
10/14/2021,6,"3,48",8:00
10/14/2021,2,"3,588",11:00
10/14/2021,4,"20,328",12:00
10/14/2021,4,"22,188",12:00
10/14/2021,12,"10,572",9:00
10/14/2021,6,"15,336",11:00
10/14/2021,3,"21,024",10:00
10/14/2021,6,"3,264",13:00
10/14/2021,5,"9,276",10:00
10/14/2021,7,"29,22",14:00
10/14/2021,6,"24,888",8:00
10/14/2021,2,"29,208",8:00
10/14/2021,5,"31,452",12:00
10/14/2021,11,"19,992",13:00
10/14/2021,8,"3,924",13:00
10/14/2021,3,"24,012",7:00
10/14/2021,5,"9,108",10:00
10/14/2021,7,"13,92",8:00
10/14/2021,3,"35,652",14:00
10/14/2021,7,"17,172",9:00
10/14/2021,7,"17,376",7:00
10/14/2021,9,"27,6",7:00
10/14/2021,1,"26,424",12:00
10/14/2021,4,"25,476",7:00
10/14/2021,5,"27,588",12:00
10/14/2021,6,"25,104",12:00
10/14/2021,7,"26,664",13:00
10/14/2021,3,"11,52",13:00
